Unnamed: 0,text,label
3627,intermark imi seeks majority pier pir stake intermark inc which together with one of its subsidiaries already holds a pct stake in pier imports inc told the securities and exchange commission it plans to acquire a majority of the company s voting stock intermark said it already holds pier common shares or pct and its pier holdings inc holds shares or pct intermark said it also has shares of pier preferred stock or pct of the outstanding while pier holdings has shares or pct reuter,acq
5436,csr selling delhi to exxon unit drops delhi float csr ltd csra s and exxon corp xon unit esso exploration and production australia inc said csr has agreed to sell its delhi australia fund daf to esso for mln australian dlrs the sale is effective from tomorrow they said in a joint statement the previously announced float of part of its delhi interest will not now proceed csr said in the statement delhi australia fund owns delhi petroleum pty ltd which holds an average of pct in the santos ltd stos s led cooper and eromanga basin gas and liquids projects in addition to the purchase price csr will share equally in any returns due to increases in crude oil and condensate prices over certain levels for liquids produced from delhi s interests in the next two years the statement said the esso proposal to purchase all the delhi interest will be more beneficial to our shareholders than proceeding with the float csr chief executive bryan kelman said in the statement kelman said the sale of delhi would enable csr to focus efforts on expanding business areas such as sugar and building materials in which csr has had long and successful management experience and strong market leadership with the sale csr will be able to expand those businesses more aggressively and earlier he said as reported separately soon after announcing the delhi sale csr launched a takeover bid for the pct of pioneer sugar mills ltd that it does not already hold valuing its entire issued capital at mln dlrs reuter,acq
4618,investors increase stake in frost sullivan one of a pair of private investors in frost and sullivan inc told the securities and exchange commission he increased his stake in the firm by about two pct to pct he is theodore cross princeton n j editor of business and society review the other investor is mason slaine cos cob mass president of dealers digest inc he holds a pct stake cross told the sec he bought the new shares at between and dlrs reuter,acq
2532,intermagnetics general inma completes buy intermagnetics general corp said it completed the purchase of the advanced products department of air products and chemicals inc apd terms were not disclosed the department which makes cryogenic equipment will continue operating at its present location in allentown pa the company said it will market its products as apd cryogenics inc reuter,acq
1643,goodyear gt to receive mln dlrs for unit goodyear tire and rubber co said it will receive about mln dlrs in cash from loral corp lor for the business of goodyear aerospace corp goodyear said the previously announced acquisition by loral is expected to be completed march when loral announced the transaction january the company said it was paying mln dlrs for goodyear aerospace goodyear said the price it will receive is after adjustments for such items as pension and benefits provision allocation of liabilities and asset valuations last year goodyear aerospace had revenues of mln dlrs reuter,acq
1424,norcros breaks off merger talks with williams norcros ncro l plc said it has no intention of proceeding any further with talks on williams holdings plc s suggestion that there would be benefits arising from a merger between the two groups norcros said any such benefits could be achieved through normal trading and did not warrant a closer formal association norcros shares firmed p to p after the news on investor speculation of a possible hostile bid from williams dealers said williams rose p to williams earlier informed norcros that it holds some of its ordinary shares or pct of those issued reuter,acq
5691,innovex invx completes purchase of lucht innovex inc said it has completed the purchase of substantially of the interest in lucht engineering inc that it did not already own prior to this move innovex owned pct of lucht the company said innovex said it bought the shares by exchanging shares of unregistered innovex common stock innovex president thomas haley said the exchange is non dilutive and will cause a slight increase in innovex s fully diluted earnings per share during the last half of fiscal lucht will continue to function as a unit of innovex innovex said reuter,acq
5342,reef energy rfen enters pipeline agreement reef energy corp said its board entered into agreements with penteco corp a private tulsa based company to buy a pct interest in the general partnership of penteco east central pipeline and a pct interest in lincoln gas and marketing corp penteco east is a gas gathering and transmission system in southern kansas and northern oklahoma it said penteco in turn has purchased one mln shares of reef common and taken options for the purchase of another two mln shares over the next months reuter,acq
757,partnership cuts stake in erc international erc parsow partnership ltd a nevada investment partnership said it lowered its stake in erc international inc to shares or pct of the total outstanding common stock from shares or pct in a filing with the securities and exchange commission parsow said it sold erc common shares between jan and march at prices ranging from to dlrs each the partnership said its dealings in erc stock are for investment purposes and it has no intention of seeking control of the company reuter,acq
5585,manhattan nat l mlc holders vote stock sale manhattan national corp said its shareholders overwhelmingly approved a proprosal through which union central life insurance co took control of the company by acquiring about mln shares of newly issued manhattan national common stock for mln dlrs the company said the transaction gives union central a cincinnati based mutual insurance company a total of shares of manhattan national stock or pct of the total outstanding manhattan national said about three mln dlrs of the invested funds will be used to repay short term debt and two mln dlrs has been earmarked for other short term needs the remainder will be available for the company s insurance units or for other business purposes it said charles c hinkley president and chief executive officer of union central is expected to be named chairman president and chief executive of manhattan national the company said reuter,acq
3317,xtra xtr to buy fruehauf ftr unit xtra corp said it agreed to acquire all the stock of rentco trailer corp a wholly owned subsidiary of fruehauf corp for about mln dlrs rentco had revenues of about mln dlrs the transaction is expected to be completed in april and is subject to regulatory approval reuter,acq
3403,nippon life seeking tie with u s securities house nippon life insurance co is pursing a possible link with an american securities house to expand its overseas investment portfolio a company spokesman said but he declined to comment on rumours the company would take a pct stake in shearson lehman brothers an investment banking unit of american express co axp he said the firm started to sound out several u s investment banks on capital participation about months ago and was narrowing the number of prospects but he did not say if it had set its sights on one firm nippon life japan s largest life insurer also plans to set up a wholly owned investment unit nissei international america in new york next month and subsidiaries in canada singapore the cayman islands and jersey this year he said these moves are in line with its long term strategy to put more emphasis on overseas investment management as opportunities at home are declining while the company s assets are growing the company is especially attracted by the scale and depth of u s money and credit markets and wants to establish a firm foothold there the spokesman added reuter,acq
2715,u s declines comment on schlumberger slb move a u s commerce department spokesman said the agency would have no comment on schlumberger ltd s announcement that it had terminated an agreement in principle to sell its fairchild semiconductor corp unit to fujitsu ltd sclumberger had said that controversy surrounding the venture made it unlikely the sale could be completed any time soon the sale was opposed by commerce and the u s defense department in part on national security grounds commerce chief spokesman b j cooper said the department had had no contact with schlumberger about the deal a defense department spokesman said the agency was unaware of schlumberger s announcement and would have no immediate reaction officials last week told reuters that commerce secretary malcolm baldrige and defense secretary caspar weinberger had joined forces to fight the planned sale because it could have left the u s military overly dependent on foreign sources for vital equipment used in high technology weapons administration opposition to the deal also stemmed from ongoing trade tensions between the united states and japan officials said reuter,acq
2188,japan rejects u s objections to fairchild sale a foreign ministry official dismissed arguments made by senior u s government officials seeking to block the sale of a u s microchip maker to a japanese firm they appear to be linking completely unrelated issues shuichi takemoto of the foreign ministry s north american division told reuters u s commerce secretary malcolm baldrige has asked the white house to consider blocking the sale of fairchild semiconductor corp to japan s fujitsu ltd itsu t u s officials said yesterday baldrige expressed concern that the sale would leave the u s military dependent on a foreign company for vital high technology equipment pentagon officials said defence secretary caspar weinberger also opposes to the sale u s officials have also said the sale would give fujitsu a powerful role in the u s market for supercomputers while japan s supercomputer market remains closed to u s sales takemoto said national security should not be an issue since the planned purchase of fairchild from its current owner schlumberger ltd slb does not include fairchild s main defence related division in addition takemoto said tension over the supercomputer trade should not affect the sale as fairchild does not make supercomputers analysts noted that fairchild does make sophisticated microchips used in supercomputers fujitsu makes similar chips and supplies them to u s supercomputer makers they said takemoto also dismissed u s fears that the proposed takeover would violate u s antitrust law saying the purchase would not result in fujitsu monopolising the u s semiconductor market two separate issues appear to have come together to boost pressure to block the purchase industry analysts said the move is in part an attempt to force japan to open its domestic market to more u s supercomputer sales they said u s officials have repeatedly charged that the japanese public sector is closed to u s supercomputer sales despite u s firms technological lead in the field the united states believes japan will only react when bullied and this is a bullying ploy salomon brothers asia analyst carole ryavec said however the analysts said more is at stake than supercomputer sales as the u s fears it is losing its vital semiconductor industry to japanese competitors the real issue is xenophobia in the u s silicon valley said tom murtha of brokerage james capel and co u s japanese tension over the semiconductor trade has failed to subside despite recent efforts by japan s ministry of international trade and industry miti to get japanese firms to abide by a bilateral pact aimed at halting predatory pricing and opening japan s market a miti official said that while japan is faithfully abiding by the agreement problems remain in halting the sale of microchips in europe and southeast asia at prices below those set by the pact it is only a matter of time before we solve this problem he told reuters despite the furore fujitsu will proceed with talks on the acquisition in line with the basic agreement reached with schlumberger last year a fujitsu spokeswoman told reuters reuter,acq
2950,suralco alumina exports dropped pct in feb the surinam aluminum company suralco registered a pct drop in alumina exports in february after its operations were shut down by worker violence and guerrilla sabotage the official surinam news agency sna reported sna said suralco s alumina exports dropped to tonnes in february from tonnes in january aluminum exports meanwhile decreased nine pct in the same period to tonnes from tonnes suralco s alumina refinery at paranam miles south of the capital was shut down february after workers destroyed plant and computer equipment in a protest over layoffs at the company s nearby aluminum smelter the smelter was shut down january after anti government guerrillas dynamited two electricity towers which transmit power to the plant from the afobaka dam the alumina refinery owned jointly by suralco and billiton nv a royal dutch shell subsidiary was reopened march but the smelter remains closed as do the suralco mines at moengo miles east of paramaribo which were closed down by guerrillas last november reuter,alum
581,alcan al to close west german smelter alcan aluminium ltd is closing its aluminum smelter in ludwigshafen west germany this june due to high operating costs an alcan spokesman said the smelter near frankfurt had annual capacity of about metric tons but was operating at about half that in january spokesman fernand leclerc said leclerc said alcan decided it would cost too much to modernize the plant he said there is a possibility the company will sell the smelter which currently employs people before its scheduled closing reuter,alum
6372,agreement reached in greek alumina deal with moscow greece and the soviet union have reached agreement in moscow on a joint venture for a mln dlr alumina plant in greece government spokesman yannis roubatis said roubatis told reporters the soviet union agreed to buy the plant s entire annual output of tonnes of alumina more details would be given later by greek industry undersecretary george petsos who was in moscow the project was due to start in but problems over plans to sell some alumina to bulgaria caused delays the soviet union which was to take tonnes later agreed to take the full production reuter,alum
5380,n z february current account deficit mln v mln jan govt,bop
377,n z quarterly current account deficit narrows new zealand s current account deficit for the quarter ended december narrowed to mln dlrs from mln revised down from mln for the september quarter and from mln a year earlier the statistics department said the deficit for the year ended december narrowed to billion dlrs from billion dlrs revised down from billion for the year ended september the deficit for calendar was billion the december quarter showed a mln dlr surplus for merchandise trade unchanged from the september quarter surplus which was revised down from mln dlrs the december quarter showed a mln dlr deficit imports for the december quarter were billion against billion in the september quarter and a year earlier exports were billion against billion and billion imports for the year ended december were billion dlrs compared with billion in exports were billion against billion government borrowing stood at billion dlrs for calendar against billion for borrowing in the december quarter rose to billion from in the september quarter and mln a year earlier repayments stood at billion for the year up from billion in repayments in the december quarter accounted for billion dlrs against mln in the september quarter and mln a year earlier official reserves totalled billion dlrs at end december compared with billion at end september and billion one year earlier reuter,bop
5020,botswana bans zimbabwe meat products agency says botswana has stopped importing almost all meat products from zimbabwe after reports of a suspected outbreak of foot and mouth disease in the neighbouring country botswana s official news agency bopa announcing the ban last night quoted agriculture minister daniel kwelagobe as saying only sterilised and canned animal products would be allowed into the country with immediate effect he said zimbabwean veterinary officials had notified him that they suspected foot and mouth disease had broken out at insiza km northeast of bulawayo capital of the mainly cattle ranching southwestern province of matabeleland zimbabwean officials were not immediately available for comment the ban will affect products such as uncanned meat milk ham butter and bacon bopa reported botswana exports much of its high grade beef to the european community and augments its local supplies with meat imports from zimbabwe reuter,carcass
5602,ec ministers extend beef milk marketing years european community agriculture ministers agreed to extend the milk and beef marketing years to the end of may belgian minister paul de keersmaeker told a news conference he said the reason for the two month extension of the only ec farm product marketing years which end during the spring months was that it would be impossible for ministers formally to agree farm price arrangements before may this is when the european parliament is due to deliver its opinion on price proposals from the ec commission reuter,carcass
632,national pork board allocates mln dlrs the national pork board on monday allocated mln dlrs in discretionary funds collected from the pct national checkoff program to three industry organizations the national pork producers council nppc will receive almost mln dlrs for use in the areas of food service consumer education and marketing in addition the board allocated dlrs in use in pork the other white meat campaign according to a pork board spokesperson the national livestock and meat board will receive dlrs to continue work in educating health care officials dlrs in matching funds will be provided to the meat board for use in the development of a better market for processed meats the meat export federation was awarded dlrs to increase the market for chilled and processed u s pork in japan and singapore retail stores in these two countries will be providing additional funding for the program a total of dlrs for work in encouraging mcdonalds to expand its mcrib sandwich to japan and singapore was also awarded to the meat export federation reuter,carcass
4358,cocoa buffer stock accord closer delegates say the international cocoa organization icco moved closer to an agreement on buffer stock rules with many delegates saying they expect to reach an accord by friday everyone is convinced the buffer stock rules should be in place by friday so the buffer stock can be put into operation monday a consumer delegate said the atmosphere is excellent other delegates said the buffer stock might not be operational by monday but could be in place by around april if the rules are agreed by friday a detailed package on how the buffer stock manager will buy and sell cocoa was presented to a buffer stock working group this afternoon a big step toward a very interesting stage of negotiations delegates said the package based on negotiating principles informally agreed by delegates has been forged bit by bit during fortnight long meetings by icco executive director kobena erbynn and a small group of other delegates producers the european community ec and consumers are scheduled to consider the paper separately and then jointly tomorrow under the proposal the buffer stock manager would buy cocoa from origins or the second hand market on an offer system he would alert the market via news agencies as to when he wanted to buy cocoa and include shipment details and tonnage desired delegates said the manager would buy cocoa on a competitive basis rather than choosing the cheapest cocoa as before giving preference to icco member country exporters standard price differentials would be fixed for each origin similar to golf handicaps to determine the relative competitiveness of offers of various cocoas from different origins they said the differentials could be reviewed at the request of a member country or recommendation of the buffer stock manager the delegates said revision would be decided by a majority vote of the icco council buffer stock purchases from non icco member countries would not be allowed to exceed pct of the total buffer stock they said the purchases would be limited to tonnes of cocoa per day and tonnes per week and could be bought in nearby intermediate and forward positions they added one of the underlying ideas of the rules package is transparency meaning virtually all the buffer stock manager s market activities will be public and he will have as little discretion as possible delegates said after the tin market collapse in when the international tin council buffer stock ran out of funds cocoa delegates are anxious to install safeguards in the cocoa market mechanism they said earnest debate on the buffer stock proposal is expected to begin late tomorrow as delegations feel the pressure of the approaching friday deadline when the icco meeting is due to adjourn delegates said the icco failed to agree buffer stock rules in january when the new international cocoa agreement came into force the existing buffer stock of tonnes of cocoa was frozen in place with its bank balance of mln dlrs both untouchable until rules are agreed though the current semi annual council meeting is not the last chance for delegates to cement buffer stock rules producers are keen to get the wheels of the market stabilizing mechanism turning to stem the decline in world prices delegates said reuter,cocoa
3055,ivory coast minister delayed for cocoa talks ivorian agriculture minister denis bra kanon chairman of the international cocoa organization icco council will not be able to open the council session here tomorrow an ivorian icco delegate told reuters he will arrive sometime later during the meetings here the delegate said the council session will be chaired instead by icco vice chairman sir denis henry the delegate from grenada icco officials said ivorian officials last week said bra kanon was due to return home for funeral ceremonies for a sister of ivorian president felix houphouet boigny march reuter,cocoa
2416,corrected ivory coast confirms presence at talks a senior ivory coast agriculture ministry official confirmed his country s backing for a new international cocoa pact and said ivorian delegates would be present at talks on its buffer stock starting this week the official told reuters that ivorian agriculture minister denis bra kanon would attend the opening of the talks convened by the international cocoa organization icco in london on monday while bra kanon is due to return home this week for funeral ceremonies for a sister of ivorian president felix houphouet boigny scheduled to be held in the country s capital yamoussoukro between march senior ivorian delegates will be present throughout the london talks the official said bra kanon is chairman of the icco council and rumours that he or ivorian delegates might be delayed because of public mourning in the west african nation helped depress already low world cocoa prices friday the official said ivory coast continued to support the new pact which was agreed in principle last year by most of the world s cocoa exporters and consumers he also said bra kanon would fulfil his duties as icco council chairman during the talks scheduled to end on march the meeting aims to set rules for the operation of the pact s buffer stock which producers hope will boost a market hit by successive world cocoa surpluses ivory coast did not participate in the last international cocoa pact and its decision to join the new accord has sparked hopes that it will be more successful in supporting prices reuter,cocoa
5053,cocoa buffer stock compromise gaining acceptance a final compromise proposal on cocoa buffer stock rules presented by international cocoa organization icco council chairman denis bra kanon is swiftly gaining acceptance by consumer and producer members delegates said we are close nearer than ever to accepting it but we still have some work to do producer spokesman mama mohammed of ghana told reuters after a producers meeting european community ec delegates said ec consumers accepted the package in a morning meeting and predicted no problems in getting full consumer acceptance delegates on both sides are keen to come to some agreement today the last day of the fortnight long council meeting they said the compromise requires that buffer stock purchases from non icco member countries cannot exceed pct of total buffer stock purchases delegates said the non member cocoa issue has been among the most contentious in the rules negotiations the pct figure up five percentage points from earlier proposals represents a concession to consumers delegates said they have demanded a larger allowance for non member cocoa in the buffer stock than producers have wanted another problem area delegates said was the question of price differentials for different origins of cocoa bought into the buffer stock by which the buffer stock manager could fairly compare relative prices of different cocoas offered to him the compromise narrowed the range of differentials between the origins from what previous proposals had detailed a move some delegates described as just fiddling but the adjustments may prove significant enough to appease some countries that were not satisfied with the original proposed differentials assigned to them delegates said the compromise also stated buffer stock purchases on any day would be limited to pct each in nearby intermediate or forward positions delegates said if the compromise is accepted by the council most consumers and producers want buffer stock rules to take effect next week or as soon as practically possible the full council is scheduled to meet around gmt to discuss the compromise and could agree on it then if all parties are satisfied they said consumers are due to meet before the council reuter,cocoa
18,ico producers to present new coffee proposal international coffee organization ico producing countries will present a proposal for reintroducing export quotas for months from april with a firm undertaking to try to negotiate up to september any future quota distribution on a new basis ico delegates said distribution from april would be on an unchanged basis as in an earlier producer proposal which includes shortfall redistributions totalling mln bags they said resumption of an ico contact group meeting with consumers scheduled for this evening has been postponed until tomorrow delegates said reuter,coffee
3574,csce puts additional margin on july coffee an additional margin of dlrs will be required on all july delivery coffee c contracts as of the opening of trade monday march the coffee sugar and cocoa exchange csce said the march contract ends trading this week making may and july the two spot or unlimited contract months next week members will then have to obtain a minimum dlrs for net long or net short positions in the may and july contracts including a original margin plus the additional dlr spot charge reuter,coffee
1080,coffee fall not seen affecting colombia s debt the sharp fall in international coffee prices will not affect colombia s external credit situation finance minister cesar gaviria told reuters he said the current depression on world coffee markets was not totally unexpected and would have no immediate bearing on colombia s financial state which he described as sound our foreign debt is high but we can pay and i hope the foreign banking community will maintain its position toward us he said colombia the only major latin american country not to have rescheduled its external public debt has a total foreign debt of billion dlrs calls for a rescheduling of the debt have come this week from the opposition conservative party and the biggest trade union following the coffee price drop gaviria said lower coffee prices this year could mean a loss of billion dlrs in revenues for gaviria submitted to the world bank and the inter american bank last week in new york a borrowing plan for a total of billion dlrs to be disbursed over the next four years which he said was approved reuter,coffee
3953,coffee conference ends with call to continue talks a meeting of eight latin american coffee producers ended with a call for continued talks aimed at arriving at an agreement to stabilize international prices a statement delivered by the conference s president nicaragua s external trade minister alejandro martinez cuenca said the object of future meetings would be to seek negotiations leading to basic export quotas the meeting was attended by representatives from brazil mexico guatemala el salvador honduras costa rica and nicaragua a panamanian representative attended the meeting as an observer representatives at the meeting said efforts would continue to be made to reach a regional consensus on export quotas which could be presented to the international coffee organization in opening the meeting nicaraguan president daniel ortega said the lack of an accord on export quotas was behind falling coffee prices which he said have caused billions of dollars in losses to countries in the region jorio dauster president of the brazilian coffee institute said his government is committed to working towards an producers accord in order to bring about higher prices reuter,coffee
476,coffee talks collapse eases need for u s bill the collapse of international coffee organization ico talks on export quotas yesterday removes the immediate need to reinstate u s legislation allowing the customs service to monitor coffee imports analysts here said the reagan administration proposed in trade legislation offered congress last month that authority to monitor coffee imports be resumed that authority lapsed in september a bill also was introduced by rep frank guarini d n j however the failure of the ico talks in london to reach agreement on export quotas means the u s legislation is not immediately needed one analyst said earlier supporters of the coffee bill hoped it could be passed by congress quickly you re going to have a hard time convincing congress now this is an urgent issue the coffee analyst said reuter,coffee
5261,u s sees no new coffee agreement talks soon the united states does not expect the executive board meeting of the international coffee organization ico to call for a new round of negotiations on reinstating coffee quotas a u s government official said the official a member of the u s delegation to ico talks earlier this year said no new coffee agreement talks are expected because there is no indication the negotiating positions of major producers and consumers have changed the u s still demands as a condition of reimposition of coffee quotas that objective criteria be set for establishing quotas said the u s official who asked not to be identified brazil the major producer insists on quotas based on a traditional formula the u s remains open to a negotiating meeting but only if some new flexibility is apparent from major countries the official said the ico executive board meets tomorrow in london reuter,coffee
5905,ico talks set to end with no quota debate the international coffee organization executive board meeting will end tomorrow without any move to reopen the debate on restoring coffee export quotas delegates said talks have focused on administrative matters and verification of stocks in producer countries they said producers met briefly today to exchange views on the market situation but there seems little chance discussion on quotas will begin much before the ico s annual council session in september they said delegates earlier thought the meeting would end tonight but a further session is scheduled tomorrow at gmt to complete reports on stock verification meantime the executive board will meet may to discuss possible action on the consultancy report on the ico presented today to the board consumer delegates said reuter,coffee
5300,ibc expected to maintain coffee export formula the brazilian coffee institute ibc is expected to maintain its previous pricing system when it reopens export registrations probably later this week exporters said they said ibc president jorio dauster is likely to leave the basic formula for the minimum registration price unchanged but raise the contribution quota to partially offset the effects of cruzado devaluation since april registrations were closed in mid february to fully compensate for devaluation the quota would have to be around dlrs per bag against when registrations closed however even a dlr per bag rise in the contribution quota would make brazil coffees uncompetitive on world markets and an increase to around dlrs a bag is more likely the exporters said they added that dauster is keen to raise the contribution quota as the institute needs money to repay central governmnet funds released to finance ibc purchases at the guaranteed producer price although a vote in the monetary council to provide more funds for such purchases was deferred on technical grounds last week funds are still being released for subsequent approval the sources said it is still unclear when registrations will be reopened although most expect it to be by the end of this week brazil owes it to its customers to make its intentions know a country like brazil cannot afford to be permanently closed down one exporter said however before announcing its export policy the ibc is likely to wait to see if tomorrow s meeting of the international coffee organisation ico executive board in london decides to call a full council meeting to discuss reintroduction of export quotas sources said there is also talk of the announcement this week of new measures to adjust the brazilian economy and the ibc could be awaiting clarification before making any move the exporters said another factor which could be delaying the opening of registrations is the current strike by bank workers which while not affecting current shipments could affect documentation and currency operations for new sales this would certainly be the case if the ibc was considering obliging exporters to pay the contribution quota within two or three days of registering a sale,coffee
2154,colombia s coffee marketing to be more flexible colombia intends to improve the marketing of its coffee with the accent on more flexibility on setting export registration prices finance minister cesar gaviria said speaking to reporters after announcing a lower export registration price or reintegro of dlr per lb ex dock new york gaviria said export mechanisms would be more agile in the first stage we decided not only to lower the reintegro but also to adopt a flexible policy of reintegro that will allow private exporters to participate more actively in colombia s coffee export policy he said traders said this means the export registration price will change more often in a truer reflection of market trends gaviria said the measures merely responded to new market factors since a return to a system of international coffee organisation ico export quotas may not occur in the short term ico talks last month in london failed to break a deadlock over re introduction of export quotas suspended in february gaviria stressed that colombia will not necessarily suffer from depressed prices because it can compensate lower prices with increased volume colombia will continue to export its traditional amount of coffee between and mln bags of kilos and will do so without an agreement among producers he said he ruled out a much higher volume of exports or up to mln bags as mentioned in market circles because the idea is precisely not to disrupt the market colombia exported a record mln bags in the coffee year which ended last september echoing gaviria s words jorge cardenas manager of the national coffee growers federation said colombia sought to adapt its coffee marketing policy to circumstances there is great expectation in the world for the policies that brazil and colombia will adopt ours is beginning to emerge and no agreement among producers is foreseeable in the immediate future he told journalists trade sources in rio today said brazil s future export policy was unlikely to be revealed before the end of next week cardenas said a new ico meeting could only take place when problems that hindered an agreement at the recent london talks have been resolved asked to comment on a reuter report from jakarta saying indonesia hoped colombia could use its contacts with brazil to suggest a compromise on the quota issue cardenas said the brazilian stand was quite clear he said brazil s current quota reflects the reality of the market allows for an orderly supply and satisfies demand but added more clarity was needed to assess the criteria that determined it cardenas said lows registered immediately after the failure of the london talks were triggered by a widespread fear among dealers of an imminent price war and the belief that producers would go out and sell their coffee as quickly as possible which did not happen reuter,coffee
345,u s brass mill copper stocks lower in january u s brass mill copper stocks fell to short tons copper content at the end of january from short tons at the end of december according to the american bureau of metal statistics consumption by brass mills increased to short tons in january from short tons in december mills consumed tons of refinery shapes in january versus tons in december scrap consumption increased to tons in january from tons in december total brass mill shipments increased to tons in january from tons in december while receipts rose to tons from tons reuter,copper
3312,copper industry asks lme for strategy statement representatives of the international wrought copper council iwcc and major copper producers have told the london metal exchange lme a clear statement of its forward strategy would lead to a better understanding between industry and the lme in a press release the iwcc said that at the latest meeting between the copper industry and the lme to discuss the new clearing house system industry expressed grave concern about latest proposals made by at least one lme member for a cash cleared market to replace the planned clearing system which will retain the prompt date settlement basis copper industry delegates told the lme a decision to change the planned clearing system would indicate a fundamental change in the function of the lme and in its service to the industry the release said by deterring industry use of the exchange for hedging and physical needs it would remove many of the unique advantages currently offered by the lme and make it indistinguishable from non trade orientated markets such as comex the lme had to decide whether dealer convenience should take a higher priority over customer satisfaction industry delegates said the iwcc release also said the lme had confirmed that no change would be made to the clearing system planned to start on may but it had indicated that consideration would be given in due course to the cash clearing proposal made by amalgamated metal trading at a lme members meeting last week a copper industry spokesman suggested that some assurance of permanence in the new clearing system would remove industry fears of uncertainty resulting from an endless process of review and change the press release said reuter,copper
6176,noranda says fire caused mln dlrs in damage noranda inc said a copper mine fire that killed one miner and trapped others for nearly a day caused an estimated mln canadian dlrs in damage the fire which started wednesday and burned for more than hours destroyed the mine s three year old conveyor system officials said michel lefebvre vice president of operations said noranda will operate the mine at about one third of its normal short ton annual finished capacity using above ground reserves until it decides whether to keep the mine open the events we sustained yesterday and the day before are a very serious setback for gaspe mines operations lefebvre said gaspe mines is the name of the noranda division that operates the murdochville mine he said it would take four or five months to bring operations up to full capacity if the company decides to do so adding that he believes there is a good chance noranda will fully reopen the mine reuter,copper
5109,analysts peg u s cotton seedings mln acres u s cotton farmers are likely to plant about mln acres in the coming season based on an average of estimates offered by cotton market analysts gearing up for the u s agriculture department s planting intentions report next tuesday the annual report gives cotton traders their first glimpse of what u s production might be in the season which begins august trade and commission house forecasts ranged from to mln acres on march of last year the usda reported that cotton farmers in intended to plant mln acres four months later the usda estimated that mln acres had been planted as of june by january its estimate of planted acreage nationwide was mln analysts said their forecasts for even greater acreage in were spurred in part by belief that this year s good demand and firm prices will be repeated next year analysts said those factors make cotton a profitable crop with cotton more attractive price wise i think there is going to be a switch in acreage from soybeans to cotton soybeans are dirt cheap said lisbeth keefe of cargill investor services whose comments were echoed by other cotton market specialists changes in the u s cotton program also could lead to increased acreage analysts said they recalled that under the program cotton farmers who used part of their crop as collateral for government loans were not responsible for the cost of storing that cotton in government warehouses but under the plan the government will not pick up the tab for storage analysts said the change will discourage some farmers from participating in the program which could result in more cotton the cotton program stipulates a mandatory set aside of pct of a farmer s base acreage noted judy weissman of shearson lehman brothers but farmers who elect not to participate in the program are free to plant all the acreage they have some analysts said cotton farmers in the high yielding western states would be most likely to steer clear of the program western acreage should be up at least pct said one commission house analyst whose estimate was based in part on forecasts made by the national cotton council during its annual meeting in late january but others disagreed i think some western growers have decided they should be in the program for security reasons there s a lot of comfort in knowing you ll be guaranteed the government s loan price of cents a lb anyone outside the program is subject to the wiles of the market said walter brown market analyst for a major california cotton producer some cotton specialists said their expectations for increased acreage might not be verified in tuesday s planting intentions report anything the usda is announcing now is based on information they gathered before their cotton program was announced on march one analyst cautioned she said traders will get a better idea of next year s cotton output when the usda s planted acreage report is released on july brown took that opinion a step further i don t think planted acreage is important what counts is the abandonment rate the difference between acreage planted and acreage harvested brown said the abandonment rate this year was pretty high at pct because of weather problems in key producing states more normal would be about six pct he said reuter,cotton
4989,japan consumer prices unchanged in february japan s consumer price index base was unchanged at in february from a month earlier the government s management and coodination agency said the index showed a pct drop in january the february index was down one pct from a year earlier for the third consecutive year on year drop in january the index fell pct from a year earlier the first drop of over one pct since a pct drop in september in february petrol prices increased but winter clothing prices stayed low and vegetable prices fell the february year on year fall was due to lower vegetable fuel oil petrol electricity and gas prices and despite higher housing education footwear and clothing costs the unadjusted consumer price index for the tokyo area base in mid march rose pct from a month earlier to reflecting higher vegetable prices the index fell pct year on year the third consecutive yearly drop reflecting lower food and utility costs reuter,cpi
